,recording,file,label,valid_frames
1446,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,35.npy,RandomDots,240
1447,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,723.npy,NaturalImages,320
1448,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,520.npy,NaturalVideo,300
1449,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,291.npy,Gabor,300
1450,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,132.npy,NaturalVideo,300
1451,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,214.npy,NaturalVideo,300
1452,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,430.npy,NaturalVideo,300
1453,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,541.npy,NaturalVideo,300
1454,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,386.npy,NaturalVideo,300
1455,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,232.npy,NaturalVideo,300
1456,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,340.npy,NaturalVideo,300
1457,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,328.npy,NaturalVideo,300
1458,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,630.npy,NaturalVideo,300
1459,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,18.npy,NaturalVideo,300
1460,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,419.npy,NaturalVideo,300
1461,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,177.npy,NaturalVideo,300
1462,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,330.npy,NaturalVideo,300
1463,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,26.npy,Gabor,300
1464,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,716.npy,NaturalImages,313
1465,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,633.npy,NaturalVideo,300
1466,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,43.npy,NaturalVideo,300
1467,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,497.npy,Gabor,300
1468,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,728.npy,NaturalImages,310
1469,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,498.npy,NaturalVideo,300
1470,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,169.npy,Gabor,300
1471,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,282.npy,NaturalVideo,300
1472,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,278.npy,RandomDots,240
1473,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,215.npy,NaturalVideo,300
1474,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,686.npy,NaturalImages,315
1475,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,324.npy,NaturalVideo,300
1476,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,561.npy,NaturalVideo,300
1477,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,181.npy,NaturalVideo,300
1478,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,119.npy,NaturalVideo,300
1479,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,614.npy,NaturalVideo,300
1480,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,80.npy,NaturalVideo,300
1481,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,629.npy,RandomDots,240
1482,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,314.npy,NaturalVideo,300
1483,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,354.npy,NaturalVideo,300
1484,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,660.npy,Gabor,300
1485,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,348.npy,NaturalVideo,300
1486,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,604.npy,NaturalVideo,300
1487,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,626.npy,NaturalVideo,300
1488,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,671.npy,NaturalVideo,300
1489,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,657.npy,NaturalVideo,300
1490,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,3.npy,NaturalVideo,300
1491,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,622.npy,NaturalVideo,300
1492,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,515.npy,RandomDots,240
1493,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,393.npy,NaturalVideo,300
1494,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,21.npy,NaturalVideo,300
1495,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,443.npy,NaturalVideo,300
1496,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,511.npy,NaturalVideo,300
1497,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,678.npy,NaturalVideo,300
1498,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,452.npy,NaturalVideo,300
1499,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,708.npy,NaturalImages,315
1500,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,27.npy,Gabor,300
1501,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,174.npy,NaturalVideo,300
1502,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,352.npy,NaturalVideo,300
1503,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,1.npy,NaturalVideo,300
1504,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,136.npy,RandomDots,240
1505,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,552.npy,RandomDots,240
1506,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,329.npy,NaturalVideo,300
1507,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,95.npy,Gabor,300
1508,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,115.npy,NaturalVideo,300
1509,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,117.npy,NaturalVideo,300
1510,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,672.npy,Gabor,300
1511,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,410.npy,NaturalVideo,300
1512,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,146.npy,NaturalVideo,300
1513,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,59.npy,Gabor,300
1514,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,602.npy,NaturalVideo,300
1515,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,217.npy,NaturalVideo,300
1516,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,61.npy,NaturalVideo,300
1517,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,311.npy,NaturalVideo,300
1518,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,720.npy,NaturalImages,320
1519,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,106.npy,NaturalVideo,300
1520,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,518.npy,NaturalVideo,300
1521,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,501.npy,NaturalVideo,300
1522,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,374.npy,Gabor,300
1523,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,12.npy,Gabor,300
1524,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,33.npy,NaturalVideo,300
1525,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,436.npy,Gabor,300
1526,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,560.npy,NaturalVideo,300
1527,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,472.npy,Gabor,300
1528,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,138.npy,NaturalVideo,300
1529,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,563.npy,NaturalVideo,300
1530,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,412.npy,NaturalVideo,300
1531,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,11.npy,RandomDots,240
1532,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,359.npy,NaturalVideo,300
1533,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,508.npy,RandomDots,240
1534,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,258.npy,NaturalVideo,300
1535,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,737.npy,NaturalImages,315
1536,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,486.npy,Gabor,300
1537,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,676.npy,NaturalVideo,300
1538,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,667.npy,Gabor,300
1539,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,465.npy,RandomDots,240
1540,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,637.npy,NaturalVideo,300
1541,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,158.npy,NaturalVideo,300
1542,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,241.npy,NaturalVideo,300
1543,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,731.npy,NaturalImages,325
1544,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,732.npy,NaturalImages,313
1545,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,112.npy,NaturalVideo,300
1546,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,458.npy,RandomDots,240
1547,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,461.npy,NaturalVideo,300
1548,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,627.npy,NaturalVideo,300
1549,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,582.npy,NaturalVideo,300
1550,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,586.npy,NaturalVideo,300
1551,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,415.npy,NaturalVideo,300
1552,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,687.npy,NaturalImages,320
1553,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,5.npy,NaturalVideo,300
1554,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,195.npy,NaturalVideo,300
1555,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,607.npy,NaturalVideo,300
1556,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,661.npy,NaturalVideo,300
1557,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,499.npy,NaturalVideo,300
1558,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,44.npy,NaturalVideo,300
1559,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,544.npy,NaturalVideo,300
1560,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,219.npy,NaturalVideo,300
1561,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,673.npy,NaturalVideo,300
1562,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,269.npy,NaturalVideo,300
1563,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,14.npy,Gabor,300
1564,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,175.npy,NaturalVideo,300
1565,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,725.npy,NaturalImages,318
1566,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,135.npy,NaturalVideo,300
1567,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,268.npy,RandomDots,240
1568,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,290.npy,RandomDots,240
1569,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,413.npy,NaturalVideo,300
1570,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,455.npy,NaturalVideo,300
1571,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,83.npy,NaturalVideo,300
1572,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,429.npy,NaturalVideo,300
1573,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,434.npy,NaturalVideo,300
1574,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,343.npy,NaturalVideo,300
1575,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,143.npy,Gabor,300
1576,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,468.npy,NaturalVideo,300
1577,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,666.npy,RandomDots,240
1578,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,46.npy,NaturalVideo,300
1579,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,322.npy,NaturalVideo,300
1580,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,406.npy,Gabor,300
1581,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,320.npy,NaturalVideo,300
1582,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,583.npy,NaturalVideo,300
1583,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,110.npy,NaturalVideo,300
1584,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,466.npy,NaturalVideo,300
1585,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,559.npy,NaturalVideo,300
1586,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,623.npy,NaturalVideo,300
1587,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,638.npy,NaturalVideo,300
1588,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,141.npy,NaturalVideo,300
1589,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,260.npy,NaturalVideo,300
1590,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,451.npy,NaturalVideo,300
1591,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,711.npy,NaturalImages,320
1592,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,316.npy,NaturalVideo,300
1593,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,522.npy,NaturalVideo,300
1594,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,435.npy,NaturalVideo,300
1595,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,317.npy,NaturalVideo,300
1596,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,179.npy,NaturalVideo,300
1597,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,467.npy,NaturalVideo,300
1598,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,579.npy,Gabor,300
1599,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,142.npy,NaturalVideo,300
1600,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,692.npy,NaturalImages,320
1601,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,703.npy,NaturalImages,320
1602,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,444.npy,NaturalVideo,300
1603,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,565.npy,NaturalVideo,300
1604,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,551.npy,NaturalVideo,300
1605,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,365.npy,NaturalVideo,300
1606,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,375.npy,NaturalVideo,300
1607,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,420.npy,NaturalVideo,300
1608,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,74.npy,Gabor,300
1609,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,270.npy,NaturalVideo,300
1610,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,709.npy,NaturalImages,325
1611,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,658.npy,NaturalVideo,300
1612,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,527.npy,NaturalVideo,300
1613,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,399.npy,NaturalVideo,300
1614,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,351.npy,NaturalVideo,300
1615,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,312.npy,NaturalVideo,300
1616,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,137.npy,NaturalVideo,300
1617,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,478.npy,NaturalVideo,300
1618,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,589.npy,RandomDots,240
1619,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,42.npy,NaturalVideo,300
1620,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,665.npy,NaturalVideo,300
1621,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,454.npy,NaturalVideo,300
1622,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,636.npy,NaturalVideo,300
1623,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,220.npy,NaturalVideo,300
1624,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,702.npy,NaturalImages,320
1625,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,93.npy,NaturalVideo,300
1626,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,227.npy,NaturalVideo,300
1627,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,594.npy,NaturalVideo,300
1628,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,55.npy,NaturalVideo,300
1629,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,624.npy,NaturalVideo,300
1630,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,47.npy,NaturalVideo,300
1631,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,369.npy,NaturalVideo,300
1632,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,122.npy,RandomDots,240
1633,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,196.npy,NaturalVideo,300
1634,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,394.npy,NaturalVideo,300
1635,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,729.npy,NaturalImages,310
1636,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,237.npy,NaturalVideo,300
1637,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,698.npy,NaturalImages,313
1638,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,344.npy,RandomDots,240
1639,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,186.npy,NaturalVideo,300
1640,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,572.npy,Gabor,300
1641,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,8.npy,Gabor,300
1642,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,333.npy,NaturalVideo,300
1643,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,505.npy,Gabor,300
1644,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,166.npy,NaturalVideo,300
1645,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,325.npy,NaturalVideo,300
1646,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,650.npy,NaturalVideo,300
1647,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,183.npy,NaturalVideo,300
1648,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,60.npy,NaturalVideo,300
1649,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,339.npy,NaturalVideo,300
1650,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,191.npy,Gabor,300
1651,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,34.npy,Gabor,300
1652,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,441.npy,NaturalVideo,300
1653,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,77.npy,NaturalVideo,300
1654,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,248.npy,RandomDots,240
1655,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,714.npy,NaturalImages,318
1656,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,337.npy,Gabor,300
1657,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,105.npy,NaturalVideo,300
1658,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,683.npy,NaturalImages,325
1659,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,691.npy,NaturalImages,315
1660,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,422.npy,NaturalVideo,300
1661,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,257.npy,NaturalVideo,300
1662,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,531.npy,NaturalVideo,300
1663,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,738.npy,NaturalImages,315
1664,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,718.npy,NaturalImages,325
1665,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,427.npy,NaturalVideo,300
1666,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,700.npy,NaturalImages,325
1667,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,120.npy,NaturalVideo,300
1668,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,113.npy,RandomDots,240
1669,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,377.npy,NaturalVideo,300
1670,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,209.npy,NaturalVideo,300
1671,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,390.npy,RandomDots,240
1672,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,345.npy,NaturalVideo,300
1673,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,598.npy,NaturalVideo,300
1674,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,78.npy,NaturalVideo,300
1675,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,514.npy,NaturalVideo,300
1676,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,663.npy,RandomDots,240
1677,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,548.npy,NaturalVideo,300
1678,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,489.npy,NaturalVideo,300
1679,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,92.npy,NaturalVideo,300
1680,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,408.npy,NaturalVideo,300
1681,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,279.npy,NaturalVideo,300
1682,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,139.npy,NaturalVideo,300
1683,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,652.npy,NaturalVideo,300
1684,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,76.npy,NaturalVideo,300
1685,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,542.npy,NaturalVideo,300
1686,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,696.npy,NaturalImages,315
1687,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,641.npy,NaturalVideo,300
1688,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,97.npy,NaturalVideo,300
1689,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,639.npy,NaturalVideo,300
1690,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,28.npy,NaturalVideo,300
1691,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,360.npy,NaturalVideo,300
1692,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,334.npy,NaturalVideo,300
1693,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,529.npy,NaturalVideo,300
1694,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,22.npy,Gabor,300
1695,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,236.npy,RandomDots,240
1696,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,203.npy,NaturalVideo,300
1697,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,739.npy,NaturalImages,315
1698,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,157.npy,NaturalVideo,300
1699,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,610.npy,NaturalVideo,300
1700,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,163.npy,NaturalVideo,300
1701,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,100.npy,NaturalVideo,300
1702,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,496.npy,NaturalVideo,300
1703,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,668.npy,NaturalVideo,300
1704,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,288.npy,NaturalVideo,300
1705,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,283.npy,NaturalVideo,300
1706,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,575.npy,NaturalVideo,300
